CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
41336841,#1 SABOR LATINO RESTAURANT,BRONX,4120,WHITE PLAINS ROAD,10466,7186532222,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3/16/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,11,A,3/16/17,10/25/17,Cycle Inspection / Initial Inspection
41593751,RINCONCITO PAISA-COLOMBIAN BAKERY & RESTAURANT,STATEN ISLAND,1976,FOREST AVENUE,10303,7184420880,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2/7/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,9,A,2/7/17,10/25/17,Cycle Inspection / Re-inspection
50014170,SABOR Y TRADICION PERUVIAN RESTAURANT,STATEN ISLAND,2220,FOREST AVE,10303,3474664057,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2/23/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Ã‚Âº F (smoked fish and reduced oxygen packaged foods above 38 Ã‚ÂºF) except during necessary preparation.,Critical,18,B,2/23/17,10/25/17,Cycle Inspection / Re-inspection
50009899,CASA ADELA RESTAURANT,MANHATTAN,66,AVENUE C,10009,2124731882,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1/30/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Ã‚Âº F (smoked fish and reduced oxygen packaged foods above 38 Ã‚ÂºF) except during necessary preparation.,Critical,18,B,1/30/17,10/25/17,Cycle Inspection / Re-inspection
40931888,EL PEQUENO COFFEE SHOP,QUEENS,8610,ROOSEVELT AVENUE,11372,7182057128,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1/11/17,Violations were cited in the following area(s).,05D,Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.,Critical,12,A,1/11/17,10/25/17,Cycle Inspection / Re-inspection
41167453,EL MANGU SABROSO RESTAURANT,BRONX,80,WEST KINGSRIDGE ROAD,10468,7185636499,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1/9/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,26,B,1/9/17,10/25/17,Cycle Inspection / Re-inspection
41681345,PUERTO PLATA RESTAURANT,QUEENS,14919,JAMAICA AVENUE,11435,7185261126,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1/26/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,10,A,1/26/17,10/25/17,Cycle Inspection / Re-inspection
41410655,LA ABUNDANCIA BAKERY & RESTAURANT,QUEENS,6310,BROADWAY,11377,7186721515,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",5/2/17,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,13,A,5/2/17,10/25/17,Cycle Inspection / Re-inspection
50043580,LA CHIQUI RESTAURANT,BRONX,760,GRAND CONCOURSE,10451,7189757373,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10/12/17,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,28,Z,10/12/17,10/25/17,Cycle Inspection / Re-inspection
41355257,CASTILLO ECUATORIANO RESTAURANT,BROOKLYN,4020,5 AVENUE,11232,7184377676,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6/30/17,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Critical,12,A,6/30/17,10/25/17,Cycle Inspection / Re-inspection
41593751,RINCONCITO PAISA-COLOMBIAN BAKERY & RESTAURANT,STATEN ISLAND,1976,FOREST AVENUE,10303,7184420880,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10/2/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,20,Z,10/2/17,10/25/17,Cycle Inspection / Re-inspection
41432356,QUICK STOP DELI,QUEENS,6806,ROOSEVELT AVENUE,11377,3474488273,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",9/13/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Ã‚Âº F (smoked fish and reduced oxygen packaged foods above 38 Ã‚ÂºF) except during necessary preparation.,Critical,61,C,9/13/17,10/25/17,Cycle Inspection / Re-inspection
50042839,LATIN BITES,MANHATTAN,419,E 70TH ST,10021,2125854250,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",4/21/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Ã‚Âº F (smoked fish and reduced oxygen packaged foods above 38 Ã‚ÂºF) except during necessary preparation.,Critical,17,B,4/21/17,10/25/17,Cycle Inspection / Re-inspection
50000310,LA CALENITA BAKERY,QUEENS,4006,83RD ST,11373,7182058273,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10/17/17,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,35,Z,10/17/17,10/25/17,Cycle Inspection / Re-inspection
40390185,TRONO DE MEXICO,QUEENS,3819,69 STREET,11377,7184249181,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7/1/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,11,A,7/1/17,10/25/17,Cycle Inspection / Re-inspection
40963282,TIPICO DOMINICANO RESTAURANT,QUEENS,10310,39 AVENUE,11368,7187247917,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10/23/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,10,A,10/23/17,10/25/17,Cycle Inspection / Re-inspection
41302692,ARMANDO'S POLLO RICO RESTAURANT,QUEENS,11002,JAMAICA AVENUE,11418,7184418441,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",4/26/17,Violations were cited in the following area(s).,04J,"Appropriately scaled metal stem-type thermometer or thermocouple not provided or used to evaluate temperatures of potentially hazardous foods during cooking, cooling, reheating and holding.",Critical,33,C,4/26/17,10/25/17,Cycle Inspection / Re-inspection
40661017,HAIROS NIGHT CLUB,QUEENS,8109,ROOSEVELT AVENUE,11372,7185076158,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3/7/17,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,12,A,3/7/17,10/25/17,Cycle Inspection / Initial Inspection
41628667,ACUARIO CAFE,MANHATTAN,306,WEST   37 STREET,10018,6465335464,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10/18/17,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,12,A,10/18/17,10/25/17,Cycle Inspection / Re-inspection
50001688,CENTRAL AMERICAN RESTAURANT,QUEENS,1028,BEACH 20 STREET,11691,7183375688,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2/9/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,2/9/17,10/25/17,Cycle Inspection / Initial Inspection
50012578,LA PEQUENA COLOMBIA,QUEENS,8327,ROOSEVELT AVE,11372,7184788700,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",5/25/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,18,B,5/25/17,10/25/17,Cycle Inspection / Re-inspection
41347101,COLADOR CAFE,BROOKLYN,1000,BEDFORD AVENUE,11205,7183991933,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6/7/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,13,A,6/7/17,10/25/17,Cycle Inspection / Initial Inspection
50042163,EL RINCON VEGANO REST,MANHATTAN,1047,SAINT NICHOLAS AVE,10032,2125433587,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1/25/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Ã‚Âº F (smoked fish and reduced oxygen packaged foods above 38 Ã‚ÂºF) except during necessary preparation.,Critical,25,B,1/25/17,10/25/17,Cycle Inspection / Re-inspection
40738973,CARIBBEAN SPORTS,BROOKLYN,244,GRAND STREET,11211,7183876793,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",8/10/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,11,A,8/10/17,10/25/17,Cycle Inspection / Initial Inspection
41147901,EL CASTILLO RESTAURANT,BRONX,935,EAST  163 STREET,10459,7184508694,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1/13/17,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,11,A,1/13/17,10/25/17,Cycle Inspection / Re-inspection
41388854,PUERTO PLATA RESTAURANT,BROOKLYN,3123,FULTON STREET,11208,7182353564,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",9/14/17,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,7,A,9/14/17,10/25/17,Cycle Inspection / Initial Inspection
50037060,LA CASA DEL SABOR,BRONX,2728,E TREMONT AVE,10461,3472819865,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",5/1/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Ã‚Âº F (smoked fish and reduced oxygen packaged foods above 38 Ã‚ÂºF) except during necessary preparation.,Critical,10,A,5/1/17,10/25/17,Cycle Inspection / Re-inspection
41147901,EL CASTILLO RESTAURANT,BRONX,935,EAST  163 STREET,10459,7184508694,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1/13/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,11,A,1/13/17,10/25/17,Cycle Inspection / Re-inspection
50045296,ORGANIC FOOD NATURAL JUICES ND COFFEE,QUEENS,8630,ROOSEVELT AVE,11372,9174201425,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",8/14/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,12,A,8/14/17,10/25/17,Cycle Inspection / Re-inspection
50064986,BIENANGY'S RINCONCITO DULCE,MANHATTAN,1650,SAINT NICHOLAS AVE,10040,6468506637,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",9/15/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,21,B,9/15/17,10/25/17,Pre-permit (Operational) / Re-inspection
41398230,QUISQUEYA RESTAURANT,QUEENS,9701,ROOSEVELT AVENUE,11368,7184780704,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3/7/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9,A,3/7/17,10/25/17,Cycle Inspection / Initial Inspection
40684961,GARDEN CAFE RESTAURANT,QUEENS,3707,83 STREET,11372,7183975631,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2/7/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,2,A,2/7/17,10/25/17,Cycle Inspection / Re-inspection
50050673,DON EMILIO DINER RESTAURANT,BRONX,1315,CASTLE HILL AVE,10462,3478212778,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3/22/17,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Critical,13,A,3/22/17,10/25/17,Cycle Inspection / Initial Inspection
50051883,CALIFORNIA SPORTS BAR,QUEENS,8218,ROOSEVELT AVE,11372,3478080839,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6/7/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12,A,6/7/17,10/25/17,Cycle Inspection / Re-inspection
