CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
41081535,EDDIE JR'S SPORT LOUNGE,BROOKLYN,40,MARCY AVENUE,11211,7183848671,American,7/1/15,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Critical,48,C,7/1/15,12/1/17,Cycle Inspection / Re-inspection
40743368,DOMINO'S,QUEENS,12521,ROCKAWAY BOULEVARD,11420,7188353030,Pizza,12/22/15,Violations were cited in the following area(s).,08B,"Covered garbage receptacle not provided or inadequate, except that garbage receptacle may be uncovered during active use. Garbage storage area not properly constructed or maintained; grinder or compactor dirty.",Not Critical,36,C,12/22/15,12/1/17,Cycle Inspection / Re-inspection
50016362,Git-It-N-Git,BROOKLYN,1299,BERGEN ST,11213,3473468278,Seafood,2/9/16,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,35,C,2/9/16,12/1/17,Cycle Inspection / Re-inspection
40510301,EL VAQUERO BARRAS,BRONX,2649,WEBSTER AVENUE,10458,7183295650,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6/25/16,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,52,C,6/25/16,12/1/17,Cycle Inspection / Re-inspection
50005299,ACEY DUCEY'S,QUEENS,10117,METROPOLITAN AVE,11375,7185755055,American,6/5/14,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Critical,40,C,6/5/14,12/1/17,Cycle Inspection / Re-inspection
40424955,PANEORAMA BAKERY,QUEENS,9520,JAMAICA AVENUE,11421,7188052525,Bakery,8/29/14,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,31,C,8/29/14,12/1/17,Cycle Inspection / Re-inspection
40826684,WU LIANG YE RESTAURANT,MANHATTAN,36,WEST   48 STREET,10036,2123982308,Chinese,10/10/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,31,C,10/10/17,12/1/17,Cycle Inspection / Re-inspection
40785023,SAHARA EAST RESTAURANT,MANHATTAN,184,1 AVENUE,10009,2123539000,Middle Eastern,8/14/14,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,30,C,8/14/14,12/1/17,Cycle Inspection / Re-inspection
40625667,TAQUERIA RESTAURANTE MI BARRIO,BROOKLYN,3415,14 AVENUE,11218,7189729669,Mexican,9/22/17,Violations were cited in the following area(s).,22F,,Not Applicable,33,C,9/22/17,12/1/17,Cycle Inspection / Re-inspection
41376958,WEI MEI XIAN,BROOKLYN,705,60 STREET,11220,7184395278,Chinese,7/8/15,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,28,C,7/8/15,12/1/17,Cycle Inspection / Re-inspection
41680586,59 CHINA,MANHATTAN,59,NASSAU ST,10038,2127329250,Chinese,4/8/16,Establishment re-opened by DOHMH,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,4,C,4/8/16,12/1/17,Cycle Inspection / Reopening Inspection
50017854,MANNY'S,BROOKLYN,212,PATCHEN AVE,11233,7184839868,American,3/30/16,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,47,C,3/30/16,12/1/17,Cycle Inspection / Re-inspection
50050574,TAIPAN,QUEENS,18422,HORACE HARDING EXPY,11365,7188868424,Chinese,8/30/16,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,29,C,8/30/16,12/1/17,Pre-permit (Operational) / Re-inspection
41304667,LOS 3 POTRILLOS,BROOKLYN,1004,4 AVENUE,11232,7187888484,Mexican,5/21/15,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,39,C,5/21/15,12/1/17,Cycle Inspection / Re-inspection
41651300,PACO'S,STATEN ISLAND,1642,HYLAN BOULEVARD,10305,3478252088,Mexican,8/18/15,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,35,C,8/18/15,12/1/17,Cycle Inspection / Re-inspection
41267359,MADANGSUI,MANHATTAN,35,WEST   35 STREET,10001,2125649333,Korean,9/4/15,Violations were cited in the following area(s).,04J,"Appropriately scaled metal stem-type thermometer or thermocouple not provided or used to evaluate temperatures of potentially hazardous foods during cooking, cooling, reheating and holding.",Critical,40,C,9/4/15,12/1/17,Cycle Inspection / Re-inspection
41680586,59 CHINA,MANHATTAN,59,NASSAU ST,10038,2127329250,Chinese,4/8/16,Establishment re-opened by DOHMH,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,4,C,4/8/16,12/1/17,Cycle Inspection / Reopening Inspection
41546745,MI SABOR CAFE,BROOKLYN,920,BROADWAY,11206,7186026160,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1/19/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,Critical,29,C,1/19/17,12/1/17,Cycle Inspection / Re-inspection
40989507,AMC THEATRES,BRONX,2210,BARTOW AVENUE,10475,7183201659,American,7/9/15,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,45,C,7/9/15,12/1/17,Cycle Inspection / Re-inspection
50011519,LA VITA MIA PIZZERIA RESTAURANT,QUEENS,2801,24TH AVE,11102,7182670310,Pizza,9/13/16,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,31,C,9/13/16,12/1/17,Cycle Inspection / Re-inspection
40850055,STAR LITE DELI,MANHATTAN,212,WEST   44 STREET,10036,2128401859,Delicatessen,10/14/15,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,57,C,10/14/15,12/1/17,Cycle Inspection / Re-inspection
41635353,GIOVANNI RANA RESTAURANT,MANHATTAN,75,9 AVENUE,10011,2123700975,Italian,1/27/17,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,39,C,1/27/17,12/1/17,Cycle Inspection / Re-inspection
50000711,THE MANHATTAN AT TIMES SQUARE,MANHATTAN,790,7TH AVE,10019,2126218503,CafÃ©/Coffee/Tea,7/13/15,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,50,C,7/13/15,12/1/17,Cycle Inspection / Re-inspection
50045318,DELICIOUS PIZZA CAFE,BRONX,269,W KINGSBRIDGE RD,10463,7188845501,Pizza/Italian,5/2/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,33,C,5/2/17,12/1/17,Cycle Inspection / Re-inspection
40996737,DON ALEX RESTAURANT,QUEENS,1062426,CORONA AVE,11368,7182718687,Peruvian,6/26/14,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,33,C,6/26/14,12/1/17,Cycle Inspection / Re-inspection
40759586,CAFE BUON GUSTO,MANHATTAN,236,EAST   77 STREET,10075,2125356884,Italian,8/24/16,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,39,C,8/24/16,12/1/17,Cycle Inspection / Re-inspection
50058095,TEXAS CHICKEN & BURGERS,BROOKLYN,521,OCEAN AVE,11226,7188262493,American,2/15/17,Violations were cited in the following area(s).,08B,"Covered garbage receptacle not provided or inadequate, except that garbage receptacle may be uncovered during active use. Garbage storage area not properly constructed or maintained; grinder or compactor dirty.",Not Critical,39,C,2/15/17,12/1/17,Pre-permit (Operational) / Re-inspection
41705634,EXPRESS BROOK LUNCH RESTAURANT,BRONX,502,EAST  138 STREET,10454,7185855880,Spanish,6/29/16,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,44,C,6/29/16,12/1/17,Cycle Inspection / Re-inspection
50014229,AINSWORTH MIDTOWN,MANHATTAN,45,E 33RD ST,10016,2122011228,American,10/10/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,38,C,10/10/17,12/1/17,Cycle Inspection / Re-inspection
41044065,TURKISH GRILL RESTAURANT & BAR,QUEENS,4203,QUEENS BOULEVARD,11104,7183923838,Turkish,3/25/14,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,41,C,3/25/14,12/1/17,Cycle Inspection / Re-inspection
50040506,CORSO COFFEE,MANHATTAN,537,W 27TH ST,10001,2122448866,CafÃ©/Coffee/Tea,10/14/15,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,40,C,10/14/15,12/1/17,Pre-permit (Operational) / Re-inspection
50032853,VINNY'S LUNCHBOX,BROOKLYN,171,AVENUE U,11223,7182663138,American,8/9/16,Violations were cited in the following area(s).,04J,"Appropriately scaled metal stem-type thermometer or thermocouple not provided or used to evaluate temperatures of potentially hazardous foods during cooking, cooling, reheating and holding.",Critical,50,C,8/9/16,12/1/17,Cycle Inspection / Re-inspection
50045458,ROUND 2 CAFE,BROOKLYN,1165,UTICA AVE,11203,3474420825,Caribbean,6/23/17,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,32,C,6/23/17,12/1/17,Cycle Inspection / Re-inspection
50037680,TILILA BAR & GRILL,BRONX,3648,BAILEY AVE,10463,9292224968,Tapas,6/30/16,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Critical,36,C,6/30/16,12/1/17,Cycle Inspection / Re-inspection
41207137,CORNER TAVERNA,QUEENS,2602,23 AVENUE,11105,7187775511,Greek,8/17/15,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140Âº F to 70Âº F or less within 2 hours, and from 70Âº F to 41Âº F or less within 4 additional hours.",Critical,29,C,8/17/15,12/1/17,Cycle Inspection / Re-inspection
50001857,SUNSET BAGELS,BROOKLYN,4903,5 AVE,11220,7184370905,Bagels/Pretzels,9/1/16,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,30,C,9/1/16,12/1/17,Cycle Inspection / Re-inspection
40957025,M2M MART,MANHATTAN,2935,BROADWAY,10025,2122804600,Asian,6/28/16,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,36,C,6/28/16,12/1/17,Cycle Inspection / Re-inspection
40972714,302 BAR,BROOKLYN,302,IRVING AVENUE,11237,3472995061,Spanish,9/28/16,Establishment re-opened by DOHMH,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,3,C,9/28/16,12/1/17,Cycle Inspection / Reopening Inspection
41457158,CAJA MUSICAL,QUEENS,4008,74 STREET,11373,9175546203,"Bottled beverages, including water, sodas, juices, etc.",5/27/16,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,32,C,5/27/16,12/1/17,Cycle Inspection / Re-inspection
50003556,EASTERN RESTAURANT,BROOKLYN,1877,ROCKAWAY PKWY,11236,7182090649,Chinese,9/30/15,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,35,C,9/30/15,12/1/17,Cycle Inspection / Re-inspection
50044732,MEI WEI RESTAURANT,BROOKLYN,297,BROADWAY,11211,7182186667,Chinese,9/29/16,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,Critical,30,C,9/29/16,12/1/17,Cycle Inspection / Re-inspection
41011815,CASTRO'S RESTAURANT,BROOKLYN,511,MYRTLE AVENUE,11205,7183981459,Mexican,9/15/14,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,2,C,9/15/14,12/1/17,Cycle Inspection / Re-inspection
